33.210000	126.350000	제주도	남제주군	안덕면
33.219980	126.350000	제주도	남제주군	안덕면
33.229960	126.350000	제주도	남제주군	안덕면
33.239940	126.350000	제주도	남제주군	안덕면
33.249920	126.350000	제주도	남제주군	안덕면
33.259900	126.350000	제주도	남제주군	안덕면
33.269880	126.350000	제주도	남제주군	안덕면
33.279860	126.350000	제주도	남제주군	안덕면
33.289840	126.350000	제주도	남제주군	안덕면
33.299820	126.350000	제주도	남제주군	안덕면
33.309800	126.350000	제주도	남제주군	안덕면
33.319780	126.350000	제주도	남제주군	안덕면
33.329760	126.350000	제주도	남제주군	안덕면
33.339740	126.350000	제주도	남제주군	안덕면
33.349720	126.350000	제주도	북제주군	한림읍
33.359700	126.350000	제주도	북제주군	애월읍
33.369680	126.350000	제주도	북제주군	애월읍
33.379660	126.350000	제주도	북제주군	애월읍
33.389640	126.350000	제주도	북제주군	애월읍
33.399620	126.350000	제주도	북제주군	애월읍
33.409600	126.350000	제주도	북제주군	애월읍
33.419580	126.350000	제주도	북제주군	애월읍
33.429560	126.350000	제주도	북제주군	애월읍
33.439540	126.350000	제주도	북제주군	애월읍
33.449520	126.350000	제주도	북제주군	애월읍
33.459500	126.350000	제주도	북제주군	애월읍
33.469480	126.350000	제주도	북제주군	애월읍
33.479460	126.350000	제주도	북제주군	애월읍
33.489440	126.350000	제주도	북제주군	애월읍
33.499420	126.350000	제주도	북제주군	애월읍
33.509400	126.350000	제주도	북제주군	애월읍
33.519380	126.350000	제주도	북제주군	애월읍
33.529360	126.350000	제주도	북제주군	애월읍
33.539340	126.350000	제주도	북제주군	애월읍
33.549320	126.350000	제주도	북제주군	애월읍
33.559300	126.350000	제주도	북제주군	애월읍
33.569280	126.350000	제주도	북제주군	애월읍
33.579260	126.350000	제주도	북제주군	애월읍
33.589240	126.350000	제주도	북제주군	애월읍
33.599220	126.350000	Jaeju-Do	Jeju-Si	Jeju-Si
33.609200	126.350000	Jaeju-Do	Jeju-Si	Jeju-Si
33.619180	126.350000	Jaeju-Do	Jeju-Si	Jeju-Si
33.629160	126.350000	Jaeju-Do	Jeju-Si	Jeju-Si
33.639140	126.350000	Jaeju-Do	Jeju-Si	Jeju-Si
33.649120	126.350000	Jaeju-Do	Jeju-Si	Jeju-Si
33.659100	126.350000	Jaeju-Do	Jeju-Si	Jeju-Si
33.669080	126.350000	Jaeju-Do	Jeju-Si	Jeju-Si
33.679060	126.350000	Jaeju-Do	Jeju-Si	Jeju-Si
33.689040	126.350000	Jaeju-Do	Jeju-Si	Jeju-Si
33.699020	126.350000	Jaeju-Do	Jeju-Si	Jeju-Si
33.709000	126.350000	Jaeju-Do	Jeju-Si	Jeju-Si
33.718980	126.350000	Jaeju-Do	Jeju-Si	Jeju-Si
33.728960	126.350000	Jaeju-Do	Jeju-Si	Jeju-Si
33.738940	126.350000	Jaeju-Do	Jeju-Si	Jeju-Si
33.748920	126.350000	Jaeju-Do	Jeju-Si	Jeju-Si
33.758900	126.350000	Jaeju-Do	Jeju-Si	Jeju-Si
33.768880	126.350000	Jaeju-Do	Jeju-Si	Jeju-Si
33.778860	126.350000	제주도	북제주군	추자면
33.788840	126.350000	제주도	북제주군	추자면
33.798820	126.350000	제주도	북제주군	추자면
33.808800	126.350000	제주도	북제주군	추자면
33.818780	126.350000	제주도	북제주군	추자면
33.828760	126.350000	제주도	북제주군	추자면
33.838740	126.350000	제주도	북제주군	추자면
33.848720	126.350000	제주도	북제주군	추자면
33.858700	126.350000	제주도	북제주군	추자면
33.868680	126.350000	제주도	북제주군	추자면
33.878660	126.350000	제주도	북제주군	추자면
33.888640	126.350000	제주도	북제주군	추자면
33.898620	126.350000	제주도	북제주군	추자면
33.908600	126.350000	제주도	북제주군	추자면
33.918580	126.350000	제주도	북제주군	추자면
33.928560	126.350000	제주도	북제주군	추자면
33.938540	126.350000	제주도	북제주군	추자면
33.948520	126.350000	제주도	북제주군	추자면
33.958500	126.350000	제주도	북제주군	추자면
33.968480	126.350000	제주도	북제주군	추자면
33.978460	126.350000	제주도	북제주군	추자면
33.988440	126.350000	제주도	북제주군	추자면
33.998420	126.350000	제주도	북제주군	추자면
34.008400	126.350000	제주도	북제주군	추자면
34.018380	126.350000	제주도	북제주군	추자면
34.028360	126.350000	제주도	북제주군	추자면
34.038340	126.350000	제주도	북제주군	추자면
34.048320	126.350000	제주도	북제주군	추자면
34.058300	126.350000	제주도	북제주군	추자면
34.068280	126.350000	제주도	북제주군	추자면
34.078260	126.350000	제주도	북제주군	추자면
34.088240	126.350000	제주도	북제주군	추자면
34.098220	126.350000	제주도	북제주군	추자면
34.108200	126.350000	제주도	북제주군	추자면
34.118180	126.350000	제주도	북제주군	추자면
34.128160	126.350000	제주도	북제주군	추자면
34.138140	126.350000	제주도	북제주군	추자면
34.148120	126.350000	제주도	북제주군	추자면
34.158100	126.350000	전라남도	완도군	노화읍
34.168080	126.350000	전라남도	완도군	노화읍
34.178060	126.350000	전라남도	완도군	노화읍
34.188040	126.350000	전라남도	완도군	노화읍
34.198020	126.350000	전라남도	완도군	노화읍
34.208000	126.350000	전라남도	진도군	의신면
34.217980	126.350000	전라남도	진도군	의신면
34.227960	126.350000	전라남도	진도군	의신면
34.237940	126.350000	전라남도	진도군	의신면
34.247920	126.350000	전라남도	진도군	의신면
34.257900	126.350000	전라남도	진도군	의신면
34.267880	126.350000	전라남도	진도군	의신면
34.277860	126.350000	전라남도	진도군	의신면
34.287840	126.350000	전라남도	진도군	의신면
34.297820	126.350000	전라남도	진도군	의신면
34.307800	126.350000	전라남도	진도군	의신면
34.317780	126.350000	전라남도	진도군	의신면
34.327760	126.350000	전라남도	진도군	의신면
34.337740	126.350000	전라남도	진도군	의신면
34.347720	126.350000	전라남도	진도군	의신면
34.357700	126.350000	전라남도	진도군	의신면
34.367680	126.350000	전라남도	진도군	의신면
34.377660	126.350000	전라남도	진도군	의신면
34.387640	126.350000	전라남도	진도군	의신면
34.397620	126.350000	전라남도	진도군	의신면
34.407600	126.350000	전라남도	진도군	의신면
34.417580	126.350000	전라남도	진도군	고군면
34.427560	126.350000	전라남도	진도군	고군면
34.437540	126.350000	전라남도	진도군	고군면
34.447520	126.350000	전라남도	진도군	고군면
34.457500	126.350000	전라남도	진도군	고군면
34.467480	126.350000	전라남도	진도군	고군면
34.477460	126.350000	전라남도	진도군	고군면
34.487440	126.350000	전라남도	진도군	고군면
34.497420	126.350000	전라남도	진도군	고군면
34.507400	126.350000	전라남도	진도군	고군면
34.517380	126.350000	전라남도	진도군	고군면
34.527360	126.350000	전라남도	진도군	고군면
34.537340	126.350000	전라남도	진도군	고군면
34.547320	126.350000	전라남도	진도군	고군면
34.557300	126.350000	전라남도	해남군	황산면
34.567280	126.350000	전라남도	해남군	문내면
34.577260	126.350000	전라남도	해남군	문내면
34.587240	126.350000	전라남도	해남군	문내면
34.597220	126.350000	전라남도	해남군	문내면
34.607200	126.350000	전라남도	해남군	문내면
34.617180	126.350000	전라남도	해남군	문내면
34.627160	126.350000	전라남도	해남군	문내면
34.637140	126.350000	전라남도	해남군	문내면
34.647120	126.350000	전라남도	해남군	화원면
34.657100	126.350000	전라남도	해남군	화원면
34.667080	126.350000	전라남도	해남군	화원면
34.677060	126.350000	전라남도	해남군	산이면
34.687040	126.350000	전라남도	해남군	산이면
34.697020	126.350000	전라남도	해남군	산이면
34.707000	126.350000	전라남도	해남군	화원면
34.716980	126.350000	전라남도	해남군	화원면
34.726960	126.350000	전라남도	해남군	화원면
34.736940	126.350000	전라남도	해남군	화원면
34.746920	126.350000	전라남도	목포시	충무동
34.756900	126.350000	전라남도	목포시	충무동
34.766880	126.350000	전라남도	목포시	충무동
34.776860	126.350000	전라남도	목포시	충무동
34.786840	126.350000	전라남도	목포시	충무동
34.796820	126.350000	전라남도	목포시	충무동
34.806800	126.350000	전라남도	신안군	압해면
34.816780	126.350000	전라남도	신안군	압해면
34.826760	126.350000	전라남도	신안군	압해면
34.836740	126.350000	전라남도	신안군	압해면
34.846720	126.350000	전라남도	신안군	압해면
34.856700	126.350000	전라남도	신안군	압해면
34.866680	126.350000	전라남도	신안군	압해면
34.876660	126.350000	전라남도	신안군	압해면
34.886640	126.350000	전라남도	신안군	압해면
34.896620	126.350000	전라남도	신안군	압해면
34.906600	126.350000	전라남도	신안군	압해면
34.916580	126.350000	전라남도	무안군	운남면
34.926560	126.350000	전라남도	무안군	운남면
34.936540	126.350000	전라남도	무안군	운남면
34.946520	126.350000	전라남도	무안군	운남면
34.956500	126.350000	전라남도	무안군	운남면
34.966480	126.350000	전라남도	무안군	운남면
34.976460	126.350000	전라남도	무안군	운남면
34.986440	126.350000	전라남도	무안군	망운면
34.996420	126.350000	전라남도	무안군	망운면
35.006400	126.350000	전라남도	무안군	망운면
35.016380	126.350000	전라남도	무안군	망운면
